Employee ID,Name,Age,Department,Salary,Years at Company,Performance Score,Attrition
E02659,Employee_2659,25,Marketing,55491.08,1,1.0,Yes
E02660,Employee_2660,49,Sales,47923.74,3,1.0,Yes
E02661,Employee_2661,29,Sales,55778.78,6,1.0,Yes
E02662,Employee_2662,23,Engineering,73532.23,2,1.0,Yes
E02663,Employee_2663,43,Engineering,85967.39,1,1.12,Yes
E02664,Employee_2664,37,Sales,83766.49,6,1.53,No
E02665,Employee_2665,50,Sales,67181.35,4,1.02,No
E02666,Employee_2666,51,Marketing,85959.41,4,1.02,Yes
E02667,Employee_2667,33,Marketing,60397.74,8,1.13,Yes
E02668,Employee_2668,56,Sales,45634.3,8,1.04,Yes
E02669,Employee_2669,32,Engineering,93813.12,10,2.48,No
E02670,Employee_2670,42,Engineering,72992.12,3,1.0,Yes
E02671,Employee_2671,42,Sales,41980.54,6,1.07,Yes
E02672,Employee_2672,26,Finance,88385.73,5,1.0,Yes
E02673,Employee_2673,41,Finance,53848.66,6,1.52,Yes
E02674,Employee_2674,58,IT,57111.77,1,1.0,Yes
E02675,Employee_2675,24,Finance,80320.75,0,1.0,Yes
E02676,Employee_2676,54,HR,85425.61,4,1.36,Yes
E02677,Employee_2677,30,Finance,49988.91,2,1.0,Yes
E02678,Employee_2678,30,Engineering,87064.86,7,1.0,Yes
E02679,Employee_2679,25,HR,78113.55,0,1.0,Yes
E02680,Employee_2680,56,Engineering,53003.77,0,1.04,Yes
E02681,Employee_2681,38,Sales,61311.41,3,1.14,Yes
E02682,Employee_2682,55,Sales,87742.04,0,1.0,Yes
E02683,Employee_2683,45,Engineering,41591.58,10,2.62,No
E02684,Employee_2684,53,Marketing,85710.72,4,1.5,No
E02685,Employee_2685,22,Sales,77696.11,3,1.0,Yes
E02686,Employee_2686,29,Engineering,72637.11,6,1.84,Yes
E02687,Employee_2687,44,Engineering,66975.44,7,1.05,No
E02688,Employee_2688,33,Finance,94552.07,5,1.09,Yes
E02689,Employee_2689,33,Sales,96768.85,4,1.0,Yes
E02690,Employee_2690,36,Marketing,55771.55,2,1.0,Yes
E02691,Employee_2691,40,IT,74183.07,6,1.0,Yes
E02692,Employee_2692,47,HR,93115.65,9,2.11,Yes
E02693,Employee_2693,50,Finance,53224.33,4,1.0,No
E02694,Employee_2694,43,Sales,68647.09,2,1.0,Yes
E02695,Employee_2695,42,Engineering,80058.13,5,1.26,Yes
E02696,Employee_2696,59,IT,34776.6,5,1.34,Yes
E02697,Employee_2697,41,Sales,77428.33,1,1.69,Yes
E02698,Employee_2698,50,Engineering,48673.52,3,1.0,Yes
E02699,Employee_2699,25,HR,67884.97,10,1.29,Yes
E02700,Employee_2700,28,Engineering,82165.17,0,1.0,Yes
E02701,Employee_2701,49,Marketing,29162.29,2,1.0,Yes
E02702,Employee_2702,49,Sales,76787.88,2,1.0,No
E02703,Employee_2703,25,IT,95574.93,2,1.69,Yes
E02704,Employee_2704,43,HR,57000.49,3,1.47,No
E02705,Employee_2705,33,IT,73650.35,6,1.75,Yes
E02706,Employee_2706,24,Engineering,85029.29,8,1.29,Yes
E02707,Employee_2707,43,HR,41105.82,5,1.0,Yes
E02708,Employee_2708,23,IT,76360.55,2,1.0,Yes
E02709,Employee_2709,45,Engineering,80356.49,9,2.26,Yes
E02710,Employee_2710,55,Engineering,74579.3,0,1.0,Yes
E02711,Employee_2711,48,HR,66299.34,7,1.56,Yes
E02712,Employee_2712,22,Finance,49993.81,1,1.0,Yes
E02713,Employee_2713,29,Engineering,85871.35,4,1.05,Yes
E02714,Employee_2714,44,Marketing,65517.55,6,1.62,Yes
E02715,Employee_2715,59,Engineering,51441.79,0,1.0,Yes
E02716,Employee_2716,27,Engineering,60229.61,5,1.0,Yes
E02717,Employee_2717,43,IT,70525.78,5,1.14,Yes
E02718,Employee_2718,46,Finance,41582.23,9,1.3,Yes
E02719,Employee_2719,39,IT,65268.96,13,1.9,Yes
E02720,Employee_2720,38,Marketing,58746.84,0,1.0,Yes
E02721,Employee_2721,33,Engineering,85040.4,9,1.52,Yes
E02722,Employee_2722,27,Sales,36876.64,4,1.0,Yes
E02723,Employee_2723,47,Sales,79081.36,2,1.16,Yes
E02724,Employee_2724,48,Finance,86256.42,6,1.61,Yes
E02725,Employee_2725,29,IT,37443.67,1,1.0,Yes
E02726,Employee_2726,40,Sales,39242.26,1,1.0,Yes
E02727,Employee_2727,22,Sales,91788.5,0,1.0,Yes
E02728,Employee_2728,50,Sales,51434.42,6,1.0,Yes
E02729,Employee_2729,56,IT,111422.44,5,2.29,Yes
E02730,Employee_2730,35,Engineering,37912.4,2,1.43,Yes
E02731,Employee_2731,56,Engineering,67550.71,9,1.4,Yes
E02732,Employee_2732,41,HR,64649.09,3,1.17,No
E02733,Employee_2733,34,IT,61877.06,8,1.14,Yes
E02734,Employee_2734,59,Finance,71944.44,5,1.0,Yes
E02735,Employee_2735,29,Finance,72809.7,2,1.0,Yes
E02736,Employee_2736,41,Sales,62485.12,4,2.43,Yes
E02737,Employee_2737,54,HR,49787.39,1,1.4,Yes
E02738,Employee_2738,47,Finance,80716.41,5,2.03,Yes
E02739,Employee_2739,42,Marketing,74420.79,5,1.5,No
E02740,Employee_2740,30,Sales,66718.76,6,1.0,No
E02741,Employee_2741,45,Sales,73945.51,7,1.96,No
E02742,Employee_2742,58,Sales,76534.12,5,1.0,No
E02743,Employee_2743,38,Engineering,53574.02,0,1.0,Yes
E02744,Employee_2744,45,IT,73410.21,7,1.98,Yes
E02745,Employee_2745,42,Sales,56704.46,5,1.14,Yes
E02746,Employee_2746,34,Engineering,77030.5,0,1.6,Yes
E02747,Employee_2747,32,Engineering,62114.01,5,1.0,Yes
E02748,Employee_2748,40,Sales,74175.79,6,2.14,Yes
E02749,Employee_2749,32,Engineering,58493.07,3,1.0,No
E02750,Employee_2750,34,Engineering,74955.54,4,1.87,Yes
E02751,Employee_2751,22,Engineering,50318.46,3,1.31,Yes
E02752,Employee_2752,40,Finance,65542.53,6,2.01,No
E02753,Employee_2753,33,HR,79709.49,5,1.78,No
E02754,Employee_2754,29,Sales,72008.07,2,1.27,Yes
E02755,Employee_2755,29,Marketing,67880.43,9,2.26,Yes
E02756,Employee_2756,33,Finance,92053.42,3,1.25,No
E02757,Employee_2757,54,IT,80354.55,0,1.1,Yes
E02758,Employee_2758,47,Sales,77833.1,3,1.08,Yes
E02759,Employee_2759,49,Sales,74870.42,8,1.21,Yes
E02760,Employee_2760,26,Sales,76740.45,4,1.43,Yes
E02761,Employee_2761,29,Sales,89856.53,0,1.0,Yes
E02762,Employee_2762,46,Engineering,58734.97,1,1.32,Yes
E02763,Employee_2763,48,Marketing,80141.06,1,1.0,Yes
E02764,Employee_2764,44,Engineering,70347.32,3,1.0,Yes
E02765,Employee_2765,51,Engineering,59253.24,4,1.61,Yes
E02766,Employee_2766,44,HR,63504.12,6,1.27,Yes
E02767,Employee_2767,41,Sales,68287.32,5,1.0,Yes
E02768,Employee_2768,39,Finance,52100.9,5,1.72,Yes
E02769,Employee_2769,39,HR,77960.19,10,2.24,Yes
E02770,Employee_2770,23,IT,63457.23,7,2.26,Yes
E02771,Employee_2771,25,Marketing,66273.94,7,1.19,No
E02772,Employee_2772,51,Engineering,85358.04,0,1.0,Yes
E02773,Employee_2773,54,HR,66946.22,2,1.0,Yes
E02774,Employee_2774,57,Marketing,88290.03,0,1.0,Yes
E02775,Employee_2775,39,IT,57127.78,2,1.0,Yes
E02776,Employee_2776,58,Engineering,48543.95,7,1.53,Yes
E02777,Employee_2777,40,Marketing,60650.1,3,1.0,Yes
E02778,Employee_2778,49,Sales,22779.28,8,1.0,Yes
E02779,Employee_2779,41,Marketing,78586.43,7,2.33,Yes
E02780,Employee_2780,54,Sales,49416.52,5,1.0,Yes
E02781,Employee_2781,33,HR,55734.57,8,1.6,Yes
E02782,Employee_2782,36,IT,75744.18,9,1.01,Yes
E02783,Employee_2783,23,Engineering,66786.82,6,1.0,Yes
E02784,Employee_2784,50,Engineering,58391.82,5,1.8,Yes
E02785,Employee_2785,31,Engineering,34451.86,6,1.0,Yes
E02786,Employee_2786,23,Marketing,84512.12,0,2.17,Yes
E02787,Employee_2787,32,IT,75846.2,4,1.47,No
E02788,Employee_2788,34,Finance,95835.82,4,1.0,Yes
E02789,Employee_2789,31,HR,56054.3,3,1.14,No
E02790,Employee_2790,35,IT,43183.25,2,1.2,Yes
E02791,Employee_2791,39,Engineering,79921.33,7,1.76,Yes
E02792,Employee_2792,30,Engineering,62179.1,5,1.01,Yes
E02793,Employee_2793,49,Finance,74422.55,5,1.0,Yes
E02794,Employee_2794,24,Engineering,89298.73,9,1.63,Yes
E02795,Employee_2795,41,Sales,70822.3,4,1.94,Yes
E02796,Employee_2796,27,Sales,67509.48,3,1.0,Yes
E02797,Employee_2797,48,Sales,68450.04,9,1.38,Yes
E02798,Employee_2798,23,IT,40441.28,0,1.0,Yes
E02799,Employee_2799,50,Engineering,81620.57,5,1.63,Yes
E02800,Employee_2800,59,Finance,82581.29,2,1.0,Yes
E02801,Employee_2801,24,Engineering,72958.55,5,1.18,Yes
E02802,Employee_2802,37,Engineering,42268.93,6,1.73,Yes
E02803,Employee_2803,51,Engineering,63182.77,6,1.25,Yes
E02804,Employee_2804,23,IT,86577.89,8,2.38,Yes
E02805,Employee_2805,38,Finance,56513.7,4,1.71,Yes
E02806,Employee_2806,33,Marketing,82763.8,4,1.0,Yes
E02807,Employee_2807,56,Finance,65826.45,6,1.11,No
E02808,Employee_2808,22,HR,75687.56,7,1.79,Yes
E02809,Employee_2809,36,Finance,58817.88,1,1.0,Yes
E02810,Employee_2810,47,Marketing,66265.71,5,1.05,Yes
E02811,Employee_2811,58,IT,71550.73,3,1.29,Yes
E02812,Employee_2812,42,Sales,48751.49,5,1.0,Yes
E02813,Employee_2813,52,HR,69108.7,3,1.29,No
E02814,Employee_2814,46,Finance,24672.12,2,1.0,Yes
E02815,Employee_2815,44,Finance,55977.47,1,1.0,Yes
E02816,Employee_2816,45,Sales,73158.25,4,1.5,Yes
E02817,Employee_2817,59,IT,81803.94,6,2.1,Yes
E02818,Employee_2818,49,Marketing,72091.28,3,1.0,Yes
E02819,Employee_2819,42,Sales,44145.25,8,1.0,Yes
E02820,Employee_2820,39,IT,80492.87,12,1.99,Yes
E02821,Employee_2821,57,Sales,47912.75,6,1.31,Yes
E02822,Employee_2822,56,Sales,74212.98,4,1.0,Yes
E02823,Employee_2823,30,Sales,48412.49,2,1.51,Yes
E02824,Employee_2824,59,Sales,53401.91,6,1.06,Yes
E02825,Employee_2825,51,IT,50654.76,9,1.04,Yes
E02826,Employee_2826,55,Sales,67084.38,10,2.64,No
E02827,Employee_2827,53,Engineering,62066.98,9,2.15,Yes
E02828,Employee_2828,24,Sales,72633.64,7,1.06,No
E02829,Employee_2829,24,Engineering,64720.48,6,1.78,Yes
E02830,Employee_2830,49,Sales,42231.9,1,1.0,Yes
E02831,Employee_2831,36,Finance,69137.19,4,1.48,Yes
E02832,Employee_2832,44,Sales,38567.52,4,1.67,Yes
E02833,Employee_2833,32,IT,51742.19,4,1.0,No
E02834,Employee_2834,53,IT,59541.3,2,1.0,Yes
E02835,Employee_2835,57,Sales,58501.95,7,1.03,Yes
E02836,Employee_2836,54,IT,40288.81,4,1.0,Yes
E02837,Employee_2837,45,Sales,85567.39,3,1.39,Yes
E02838,Employee_2838,55,Sales,89720.04,2,1.05,Yes
E02839,Employee_2839,49,Sales,98761.63,5,1.0,Yes
E02840,Employee_2840,58,Engineering,82214.77,9,1.11,Yes
E02841,Employee_2841,28,HR,59068.3,4,1.0,Yes
E02842,Employee_2842,25,IT,58809.81,5,1.37,Yes
E02843,Employee_2843,58,Engineering,57981.59,10,1.0,Yes
E02844,Employee_2844,22,Finance,94784.57,8,1.29,Yes
E02845,Employee_2845,22,Sales,63266.88,6,1.0,Yes
E02846,Employee_2846,41,IT,84038.49,6,1.61,No
E02847,Employee_2847,40,Sales,82871.52,3,1.69,Yes
E02848,Employee_2848,50,Sales,67843.22,2,1.0,Yes
E02849,Employee_2849,31,Sales,43225.39,5,1.93,Yes
E02850,Employee_2850,39,Sales,63591.22,5,1.21,Yes
E02851,Employee_2851,49,HR,67204.49,2,1.0,No
E02852,Employee_2852,56,IT,84168.82,7,1.15,Yes
E02853,Employee_2853,52,Sales,65291.87,4,1.15,Yes
E02854,Employee_2854,48,Finance,46870.92,8,1.0,Yes
E02855,Employee_2855,32,Finance,79818.65,4,1.0,Yes
E02856,Employee_2856,59,IT,61586.88,4,1.0,Yes
E02857,Employee_2857,26,Sales,26821.26,2,1.0,Yes
E02858,Employee_2858,29,Engineering,69874.77,2,1.0,Yes
E02859,Employee_2859,55,Marketing,72511.57,8,2.85,No
E02860,Employee_2860,33,Finance,52355.93,5,1.13,Yes
E02861,Employee_2861,59,Engineering,62119.31,6,1.32,No
E02862,Employee_2862,22,Sales,74865.76,9,1.37,No
E02863,Employee_2863,52,Engineering,69976.77,1,2.33,Yes
E02864,Employee_2864,25,HR,41560.15,7,1.0,Yes
E02865,Employee_2865,26,Finance,83803.25,0,1.0,Yes
E02866,Employee_2866,51,Sales,90594.96,3,1.71,Yes
E02867,Employee_2867,45,HR,57347.24,1,1.0,Yes
E02868,Employee_2868,24,HR,36351.93,7,1.0,Yes
E02869,Employee_2869,32,HR,76566.69,0,1.0,Yes
E02870,Employee_2870,25,Finance,54903.61,4,1.29,Yes
E02871,Employee_2871,47,IT,73031.73,1,1.09,Yes
E02872,Employee_2872,48,Engineering,98032.56,2,1.51,Yes
E02873,Employee_2873,48,IT,41805.39,2,1.71,Yes
E02874,Employee_2874,27,Sales,53050.69,8,1.47,Yes
E02875,Employee_2875,36,Sales,62082.81,3,1.32,Yes
E02876,Employee_2876,51,Engineering,84375.18,10,1.0,Yes
E02877,Employee_2877,58,Sales,118334.26,10,3.12,No
E02878,Employee_2878,58,Sales,68706.28,11,1.82,Yes
E02879,Employee_2879,58,Sales,40516.66,4,1.0,Yes
E02880,Employee_2880,56,IT,59817.18,5,1.0,Yes
E02881,Employee_2881,44,Sales,53377.05,6,1.47,Yes
E02882,Employee_2882,27,Finance,75823.78,3,1.58,Yes
E02883,Employee_2883,25,Sales,70653.27,6,1.26,Yes
E02884,Employee_2884,39,Marketing,49372.8,2,1.0,Yes
E02885,Employee_2885,30,Finance,52497.72,0,1.0,Yes
E02886,Employee_2886,50,Sales,59599.14,7,1.54,Yes
E02887,Employee_2887,34,IT,61409.63,3,1.02,Yes
E02888,Employee_2888,38,HR,64367.17,2,1.0,Yes
E02889,Employee_2889,53,IT,65733.1,2,1.0,No
E02890,Employee_2890,43,HR,83522.76,9,1.94,Yes
E02891,Employee_2891,25,Finance,59056.83,6,1.0,Yes
E02892,Employee_2892,26,IT,56846.5,0,1.0,Yes
E02893,Employee_2893,58,Engineering,44918.39,1,1.0,Yes
E02894,Employee_2894,34,Sales,61642.11,4,1.0,Yes
E02895,Employee_2895,55,IT,68842.94,6,1.0,No
E02896,Employee_2896,43,Engineering,39138.55,2,1.0,Yes
E02897,Employee_2897,44,Engineering,59863.57,4,1.0,Yes
E02898,Employee_2898,24,Sales,82404.41,5,1.52,No
E02899,Employee_2899,55,Engineering,74724.59,5,1.29,Yes
E02900,Employee_2900,53,Marketing,70601.5,0,1.21,Yes
E02901,Employee_2901,42,Engineering,74318.18,5,1.2,Yes
E02902,Employee_2902,42,Engineering,56394.44,0,1.0,Yes
E02903,Employee_2903,32,Finance,54396.2,4,1.88,Yes
E02904,Employee_2904,25,IT,84078.63,3,1.0,Yes
E02905,Employee_2905,22,Engineering,77429.59,1,1.0,Yes
E02906,Employee_2906,49,Engineering,53805.9,7,1.84,Yes
E02907,Employee_2907,45,Marketing,36819.14,1,1.0,Yes
E02908,Employee_2908,56,Finance,54117.27,3,1.5,No
E02909,Employee_2909,34,Sales,73153.01,7,1.31,Yes
E02910,Employee_2910,55,Sales,55126.1,3,1.0,Yes
E02911,Employee_2911,32,Engineering,69951.02,2,1.35,Yes
E02912,Employee_2912,57,Sales,86296.56,4,1.14,No
E02913,Employee_2913,38,Engineering,63604.59,6,2.15,Yes
E02914,Employee_2914,56,IT,68509.4,9,1.63,Yes
E02915,Employee_2915,39,Sales,75273.56,2,1.0,Yes
E02916,Employee_2916,43,Finance,48768.74,2,1.0,Yes
E02917,Employee_2917,45,Engineering,53404.26,4,1.0,Yes
E02918,Employee_2918,40,IT,75892.42,5,1.12,Yes
E02919,Employee_2919,58,Finance,65554.51,2,1.52,No
E02920,Employee_2920,42,Sales,66826.38,7,1.51,Yes
E02921,Employee_2921,29,HR,65499.29,2,1.21,Yes
E02922,Employee_2922,49,Sales,79674.41,0,1.0,Yes
E02923,Employee_2923,26,IT,71535.69,6,1.11,Yes
E02924,Employee_2924,38,IT,71732.3,6,1.5,Yes
E02925,Employee_2925,58,Engineering,83332.97,8,2.43,Yes
E02926,Employee_2926,57,Engineering,89098.61,0,1.0,Yes
E02927,Employee_2927,40,Engineering,98653.88,3,1.5,Yes
E02928,Employee_2928,48,Finance,56314.79,4,1.71,No
E02929,Employee_2929,55,Engineering,102041.11,10,1.61,Yes
E02930,Employee_2930,32,Engineering,48548.41,4,1.35,Yes
E02931,Employee_2931,33,Engineering,94028.71,0,1.4,Yes
E02932,Employee_2932,42,Sales,55490.6,5,1.0,Yes
E02933,Employee_2933,32,Finance,63965.9,8,1.99,No
E02934,Employee_2934,49,Sales,65278.64,8,1.16,Yes
E02935,Employee_2935,26,Finance,51995.44,6,1.3,Yes
E02936,Employee_2936,38,Sales,66300.78,5,1.68,Yes
E02937,Employee_2937,41,Sales,52769.93,0,1.13,Yes
E02938,Employee_2938,33,Finance,46475.85,5,1.0,Yes
E02939,Employee_2939,27,Marketing,64419.15,5,2.04,No
E02940,Employee_2940,38,IT,88848.15,4,2.0,Yes
E02941,Employee_2941,40,Sales,61189.7,7,1.84,Yes
E02942,Employee_2942,47,Sales,79115.31,4,1.37,No
E02943,Employee_2943,53,IT,52315.01,3,1.0,Yes
E02944,Employee_2944,27,Engineering,45747.86,8,1.0,Yes
E02945,Employee_2945,57,Sales,71807.9,3,1.0,Yes
E02946,Employee_2946,59,IT,91334.19,5,1.74,Yes
E02947,Employee_2947,32,IT,68134.32,7,1.91,Yes
E02948,Employee_2948,54,Marketing,77399.71,1,1.0,Yes
E02949,Employee_2949,45,Marketing,87426.87,1,1.0,Yes
E02950,Employee_2950,44,IT,64452.04,9,1.58,Yes
E02951,Employee_2951,36,Sales,62719.05,3,1.0,Yes
E02952,Employee_2952,48,Sales,72081.33,7,1.43,Yes
E02953,Employee_2953,32,HR,74750.29,0,1.0,Yes
E02954,Employee_2954,38,HR,44015.37,0,1.0,Yes
E02955,Employee_2955,35,Engineering,69435.88,6,1.92,Yes
E02956,Employee_2956,48,Engineering,64989.78,4,1.3,Yes
E02957,Employee_2957,39,Engineering,53157.22,6,1.09,Yes
E02958,Employee_2958,49,HR,63952.84,10,2.13,Yes
E02959,Employee_2959,25,Sales,47520.13,1,1.0,Yes
E02960,Employee_2960,28,Engineering,42336.08,5,1.4,Yes
E02961,Employee_2961,56,HR,66002.72,9,1.24,No
E02962,Employee_2962,30,Finance,78531.16,1,1.0,Yes
E02963,Employee_2963,29,Sales,59790.64,3,1.0,Yes
E02964,Employee_2964,38,HR,50589.06,0,1.0,Yes
E02965,Employee_2965,38,Finance,52920.52,11,2.12,Yes
E02966,Employee_2966,54,Engineering,73234.17,0,1.0,Yes
E02967,Employee_2967,53,Sales,90010.78,7,1.0,Yes
E02968,Employee_2968,29,Engineering,76556.84,1,1.0,Yes
E02969,Employee_2969,40,Engineering,84511.88,1,1.0,Yes
E02970,Employee_2970,59,Marketing,49285.64,8,1.04,Yes
E02971,Employee_2971,24,Sales,63891.05,2,1.89,Yes
E02972,Employee_2972,26,Finance,80280.36,6,1.0,No
E02973,Employee_2973,34,Sales,44012.34,9,1.66,Yes
E02974,Employee_2974,52,Engineering,55124.4,5,1.01,Yes
E02975,Employee_2975,37,HR,79130.29,7,1.68,Yes
E02976,Employee_2976,53,Engineering,68876.39,5,1.0,No
E02977,Employee_2977,43,Engineering,50523.34,5,1.59,Yes
E02978,Employee_2978,50,Sales,40537.68,3,1.0,Yes
E02979,Employee_2979,43,Engineering,85059.73,10,2.08,No
E02980,Employee_2980,24,Finance,34199.23,7,1.09,Yes
E02981,Employee_2981,31,Engineering,74485.93,6,1.97,Yes
E02982,Employee_2982,42,IT,57004.33,7,1.55,Yes
E02983,Employee_2983,37,Finance,80706.02,2,1.19,Yes
E02984,Employee_2984,33,Engineering,49367.78,7,1.52,Yes
E02985,Employee_2985,23,Sales,104221.98,9,1.06,Yes
E02986,Employee_2986,45,Engineering,71034.48,0,1.0,Yes
E02987,Employee_2987,56,IT,73506.04,6,1.3,No
E02988,Employee_2988,51,Engineering,53404.29,5,1.62,No
E02989,Employee_2989,51,IT,62999.29,3,1.0,Yes
E02990,Employee_2990,56,Engineering,63388.26,1,1.0,Yes
E02991,Employee_2991,40,IT,91941.02,8,2.68,No
E02992,Employee_2992,29,Sales,71008.65,5,1.2,Yes
E02993,Employee_2993,47,IT,73157.45,4,1.0,Yes
E02994,Employee_2994,28,Engineering,72989.73,6,2.42,Yes
E02995,Employee_2995,51,Engineering,74429.16,4,1.0,Yes
E02996,Employee_2996,28,Engineering,44158.2,2,1.0,Yes
E02997,Employee_2997,24,Engineering,95739.02,5,1.0,No
E02998,Employee_2998,22,Marketing,51837.67,4,1.28,No
E02999,Employee_2999,57,Sales,64423.93,0,1.29,Yes
E03000,Employee_3000,46,Sales,87972.24,3,2.06,Yes
